CULTURE;LOCID;ORDER;BGD;BGD_GEN_AO;BGD_GEN_CS;BGD_GEN_AO_TB;BGD_GEN_CS_TB;DIS_BGD;BGD_GEN_TB;DIS_BGD_GEN_TB;BGD_SPEC_AO;BGD_SPEC_CS;;;;;;;;;;;;;;;;;;;;;
Turkana;9;3;dislike drunkards ;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Turkana;205;3;troublemakers;morality;morality;morality;morality;0;morality;0;immoral behaviour;troubles;;;;;;;;;;;;;;;;;;;;;
Turkana;14;5;witchcraft;morality;specific;morality;specific;1;specific;0;witchcraft;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;278;2;dislike  jealous people ;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Turkana;252;3;dislike stealing ;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;12;2;dislike people who are against each other;morality;people;morality;people;1;people;0;antagonism;union.n;;;;;;;;;;;;;;;;;;;;;
Turkana;233;3;dislike people who mistreat strangers ;morality;morality;morality;morality;0;morality;0;mistreatment;mistreating others;;;;;;;;;;;;;;;;;;;;;
Turkana;318;2;Dislikes murderes;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;55;4;dislikes enviours people;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Turkana;104;1;dislikes stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;106;3;dislikes drunkards who cause chaos;morality;substance use;morality;substance use/abuse;1;substance use/abuse;0;immoral behaviour;alcohol;;;;;;;;;;;;;;;;;;;;;
Turkana;109;1;Dislikes people fighting;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Turkana;313;3;dislike murderers;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;236;1;dislike fighting ;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Turkana;94;4;dislikes non-believers who disobey his words;morality;morality;morality;religion;1;religion;0;disobedience;devotees.n;;;;;;;;;;;;;;;;;;;;;
Turkana;217;3;dislike raping ;morality;morality;morality;morality;0;morality;0;raping;rape;;;;;;;;;;;;;;;;;;;;;
Turkana;54;2;dislike people who are jealous of others ;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Turkana;153;3;dislike stealing ;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;243;1;dislike murder;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;261;1;God dislike people who murder others;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1240;4;other people suffering;people;people;people;people;0;people;0;suffering;mistreating others;;;;;;;;;;;;;;;;;;;;;
Mauritius;K2527;3;people who do bad ddeeds;morality;morality;morality;morality;0;morality;0;immoral behaviour;good actions.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1736;4;those who harm others;morality;morality;morality;morality;0;morality;0;violence;mistreating others;;;;;;;;;;;;;;;;;;;;;
Congo;1138;4;sexuality;morality;virtue;miscellaneous;virtue;1;virtue;0;sexuality;perversity;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1453;3;jealousy;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1736;2;liars;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Turkana;316;1;dislike rude people to their parents ;etiquette;morality;etiquette;morality;1;etiquette;0;disrespecting family;respect.n;;;;;;;;;;;;;;;;;;;;;
China-Christians;453047;4;Undetermined;virtue;virtue;virtue;virtue;0;virtue;0;miscellaneous;laziness;;;;;;;;;;;;;;;;;;;;;
Turkana;62;5;people who commit suicide ;morality;morality;morality;morality;0;morality;0;suicide;suicide;;;;;;;;;;;;;;;;;;;;;
Turkana;288;5;dislike people be-witch others ;morality;specific;morality;specific;1;specific;0;bewitching;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;2;3;dislike lying people ;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Turkana;335;4;dislike people  who be-witch others ;morality;specific;morality;specific;1;specific;0;bewitching;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;226;1;dislike people who worship other gods ;ritual;ritual;ritual;ritual;0;ritual;0;idolatry;idolatry;;;;;;;;;;;;;;;;;;;;;
Turkana;198;3;dislike disobedience;morality;morality;morality;morality;0;morality;0;disobedience;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Turkana;259;2;dislike someone who is envious ;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Turkana;19;2;witches;morality;specific;morality;specific;1;specific;0;witchcraft;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;250;2;dislike witchcraft;morality;specific;morality;specific;1;specific;0;witchcraft;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;219;1;quarrel our friends;morality;morality;morality;morality;0;morality;0;arguing;quarrel;;;;;;;;;;;;;;;;;;;;;
Turkana;205;5;smokers;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;smoking;smoking;;;;;;;;;;;;;;;;;;;;;
Turkana;244;1;Stealing ;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;76;1;stealing ;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;266;1;cheating ;morality;morality;morality;morality;0;morality;0;cheating;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Mysore;B49;1;non-veg;food;food;food;food;0;food;0;meat;vegetarian.n;;;;;;;;;;;;;;;;;;;;;
Turkana;280;3;dislike people who are envious ;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Turkana;240;4;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Turkana;206;4;dislikes people who abuse or fight;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Turkana;148;1;dislike self-centered people;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Turkana;264;2;dislike murderers;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;237;2;dislike killing of innocent people ;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;10;1;dislike people who segragate the poor ;morality;morality;morality;morality;0;morality;0;discriminate;discrimination;;;;;;;;;;;;;;;;;;;;;
Turkana;68;1;fighting ;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Turkana;10;5;dislike people who are selfish in nature ;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Turkana;178;5;dislike rape cases;morality;morality;morality;morality;0;morality;0;raping;rape;;;;;;;;;;;;;;;;;;;;;
Turkana;179;4;envious people;virtue;virtue;virtue;virtue;0;virtue;0;envy;jealousy;;;;;;;;;;;;;;;;;;;;;
Turkana;329;2;indiscipline people;virtue;virtue;virtue;virtue;0;virtue;0;indiscipline;discipline.n;;;;;;;;;;;;;;;;;;;;;
Turkana;223;3;God dislike people who disrespect their parents ;morality;morality;morality;morality;0;morality;0;disrespecting family;respect.n;;;;;;;;;;;;;;;;;;;;;
Turkana;238;4;dislike mistreating of less fortunate people ;morality;morality;morality;morality;0;morality;0;mistreatment;mistreating others;;;;;;;;;;;;;;;;;;;;;
Peru;1112;1;Evil people;virtue;morality;virtue;morality;1;morality;0;evil;mistreating others;;;;;;;;;;;;;;;;;;;;;
Turkana;194;5;dislike murder/killing ;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;286;2;be-witching others;morality;specific;morality;specific;1;specific;0;bewitching;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;195;1;dislike people who are arrogant ;virtue;virtue;virtue;virtue;0;virtue;0;arrogance;arrogance;;;;;;;;;;;;;;;;;;;;;
Turkana;235;3;mistreatment of orphans ;morality;morality;morality;morality;0;morality;0;mistreatment;mistreating others;;;;;;;;;;;;;;;;;;;;;
Turkana;173;1;dislike stealing ;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Mysore;D49;5;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Mysore;C14;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Turkana;10;2;dislike stealing of others property;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;82;1;dislike murder;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;253;2;dislike nightmare;miscellaneous;miscellaneous;miscellaneous;miscellaneous;0;miscellaneous;0;nightmares;nightmare;;;;;;;;;;;;;;;;;;;;;
Turkana;6;5;dislike arrogancy;virtue;virtue;virtue;virtue;0;virtue;0;arrogance;arrogance;;;;;;;;;;;;;;;;;;;;;
Turkana;184;5;rapist;morality;virtue;morality;virtue;1;morality;0;raping;rape;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1704;3;devotees;religion;people;religion;people;1;religion;0;belief in big god;devotees;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1199;2;rape;morality;virtue;morality;virtue;1;morality;0;raping;rape;;;;;;;;;;;;;;;;;;;;;
Congo;1108;5;witchcraft;morality;specific;morality;specific;1;specific;0;witchcraft;witching;;;;;;;;;;;;;;;;;;;;;
Congo;1099;1;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Congo;1152;3;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Congo;1151;1;greed;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Congo;1157;2;witchcraft;morality;specific;morality;specific;1;specific;0;witchcraft;witching;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;815687;3;steal;morality;morality;morality;NA;1;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;135;4;dislike greedy people ;morality;virtue;virtue;virtue;0;virtue;0;greed;greed;;;;;;;;;;;;;;;;;;;;;
Sursurunga;212;2;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;892891;2;aversion {?};miscellaneous;virtue;virtue;NA;1;virtue;0;aversion;judgement;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;815687;2;evil thoughts;virtue;virtue;virtue;NA;1;virtue;0;evil;mistreating others;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1799;2;bad acts;morality;morality;morality;morality;0;morality;0;immoral behaviour;good actions.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1951;2;when his wife disorders him;specific;specific;specific;specific;0;specific;0;miscellaneous;respect.n;;;;;;;;;;;;;;;;;;;;;
Samburu;2200102;4;using insulting/abusive/crude language;etiquette;morality;etiquette;morality;1;etiquette;0;swearing;insults;;;;;;;;;;;;;;;;;;;;;
China-Christians;944900;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
China-Christians;124478;5;Bullying weaker people;morality;morality;morality;morality;0;morality;0;mistreatment;good actions.n;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;625283;1;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
China-Christians;514829;1;Believing in other religions;religion;virtue;religion;religion;0;religion;0;idolatry;idolatry;;;;;;;;;;;;;;;;;;;;;
China-Christians;660485;5;Committing crimes/gambling;morality;morality;morality;morality;0;morality;0;miscellaneous;criminality;;;;;;;;;;;;;;;;;;;;;
Congo;1146;1;killing people;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;199;2;dislike people who kill other people;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Turkana;14;1;dislike stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;324;2;dislike people who disrespect their neighbours;morality;morality;morality;morality;0;morality;0;disrespect;respect;;;;;;;;;;;;;;;;;;;;;
Mauritius;H1229;2;demons;miscellaneous;specific;specific;specific;0;specific;0;demons;demon;;;;;;;;;;;;;;;;;;;;;
Peru;1064;1;Fighting each other;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Mauritius;H3008;2;don’t pray him;ritual;ritual;ritual;ritual;0;ritual;0;praying.n;prayer;;;;;;;;;;;;;;;;;;;;;
Cachoeira;CA057/DG45;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Turkana;112;2;sinful person;morality;morality;morality;morality;0;morality;0;sinning;sin;;;;;;;;;;;;;;;;;;;;;
Turkana;261;3;God dislike people who are selfish ;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
China-Christians;182896;4;Give false testimonies;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Congo;1156;2;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1454;1;Meat;food;food;food;food;0;food;0;meat;meat;;;;;;;;;;;;;;;;;;;;;
Congo;1018;4;idolatry;ritual;religion;ritual;religion;1;ritual;0;idolatry;idolatry;;;;;;;;;;;;;;;;;;;;;
Cachoeira;CA035/DG100;1;hatred in the heart;virtue;virtue;virtue;virtue;0;virtue;0;antagonism;hate;;;;;;;;;;;;;;;;;;;;;
Congo;1002;1;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Congo;1028;2;hatred;virtue;virtue;virtue;virtue;0;virtue;0;antagonism;hate;;;;;;;;;;;;;;;;;;;;;
Congo;1039;4;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Congo;1124;2;hypocrisy;virtue;morality;virtue;morality;1;virtue;0;hypocrisy;hypocrisy;;;;;;;;;;;;;;;;;;;;;
Congo;1120;5;don't know;D/K;D/K;D/K;D/K;0;D/K;0;D/K;D/K;;;;;;;;;;;;;;;;;;;;;
Congo;1020;1;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Congo;1141;2;division;people;morality;people;morality;1;people;0;disorder;unity.n;;;;;;;;;;;;;;;;;;;;;
Congo;1013;4;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Congo;1011;5;gossip;morality;etiquette;morality;etiquette;1;morality;0;gossip;gossip;;;;;;;;;;;;;;;;;;;;;
Congo;1087;5;egoism;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Congo;1003;2;war;people;miscellaneous;people;people;0;people;0;war;war;;;;;;;;;;;;;;;;;;;;;
Congo;1017;4;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Cachoeira;CA037;1;Do bad;morality;morality;morality;morality;0;morality;0;immoral behaviour;good actions.n;;;;;;;;;;;;;;;;;;;;;
Congo;1148;4;violence;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Congo;1092;2;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Congo;1046;4;drunkenness;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
Congo;1075;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Congo;1053;3;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Congo;1179;1;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Congo;1171;4;critiques;morality;etiquette;morality;etiquette;1;morality;0;critique;critique;;;;;;;;;;;;;;;;;;;;;
Congo;1133;3;prostitution;morality;morality;morality;morality;0;morality;0;prostitution;prostitution;;;;;;;;;;;;;;;;;;;;;
Congo;1109;2;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Congo;1160;2;murder;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Congo;1176;2;murder;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1515;5;Disturb offerings?;morality;ritual;morality;ritual;1;ritual;0;disturbing;disturbance;;;;;;;;;;;;;;;;;;;;;
China-Christians;121768;4;Being distant from God;religion;religion;religion;religion;0;religion;0;disbelief;worship;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1606;2;don’t give him due respect;religion;morality;religion;religion;0;religion;0;disrespect;respect.n;;;;;;;;;;;;;;;;;;;;;
Mysore;B62;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1809;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Cachoeira;CA058;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Congo;1063;1;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;291;2;who practice witchcraft;morality;specific;morality;specific;1;specific;0;witchcraft;witching;;;;;;;;;;;;;;;;;;;;;
Turkana;248;1;troubemakers;morality;morality;morality;morality;0;morality;0;immoral behaviour;troubles;;;;;;;;;;;;;;;;;;;;;
Turkana;329;1;those who disobey him;morality;morality;morality;religion;1;religion;0;disobedience;worship.n;;;;;;;;;;;;;;;;;;;;;
Congo;1125;3;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1016;5;dominance upon weak people;morality;morality;morality;morality;0;morality;0;dominance;domination;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1713;3;When people use black magic;morality;specific;morality;specific;1;specific;0;witchcraft;magic;;;;;;;;;;;;;;;;;;;;;
Mauritius;K1532;5;stop to worship him;ritual;ritual;ritual;ritual;0;ritual;0;disbelief;worship.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1404;5;disrespect towards others;morality;morality;morality;morality;0;morality;0;disrespect;respect.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1431;5;evil;miscellaneous;morality;miscellaneous;morality;1;morality;0;evil;mistreating others;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1579;5;demons;miscellaneous;specific;specific;specific;0;specific;0;demons;demon;;;;;;;;;;;;;;;;;;;;;
China-Christians;102045;3;Rebellion;miscellaneous;virtue;people;morality;1;people;0;rebellion;rebellious;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1864;2;criminals;morality;morality;morality;morality;0;morality;0;crime;criminality;;;;;;;;;;;;;;;;;;;;;
Mauritius;H1491;5;people talk bad about him (muslims associate it to male sex);religion;miscellaneous;religion;etiquette;1;religion;0;blasphemy;gossip;;;;;;;;;;;;;;;;;;;;;
Congo;1193;1;hatred;virtue;virtue;virtue;virtue;0;virtue;0;antagonism;hate;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1427;3;non-believers;religion;virtue;religion;religion;0;religion;0;disbelief;devotees.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1951;3;those who go against him;morality;morality;morality;religion;1;religion;0;immoral behaviour;follow the rules of god.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DR1718;5;disloyal;morality;virtue;morality;virtue;1;virtue;0;disloyalty;loyalty.n;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;740472;4;aversion {?};miscellaneous;virtue;virtue;virtue;0;virtue;0;aversion;judgement;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1412;1;peace;people pos;people;people;people;0;people;0;harmony;peace;;;;;;;;;;;;;;;;;;;;;
China-Buddhists;456383;2;Break the law;morality;morality;morality;morality;0;morality;0;crime;criminality;;;;;;;;;;;;;;;;;;;;;
Peru;1013;1;that they kill each other;morality;morality;morality;morality;0;morality;0;killing;murder;;;;;;;;;;;;;;;;;;;;;
Peru;1059;3;When we don't do bad things;morality pos;morality;morality;morality;0;morality;0;immoral behaviour;good actions.n;;;;;;;;;;;;;;;;;;;;;
Peru;1119;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Turkana;101;2;selfishness;morality;virtue;morality;virtue;1;virtue;0;selfish;egoism;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1982;4;wrong path;virtue;morality;virtue;morality;1;morality;0;evil;good actions.n;;;;;;;;;;;;;;;;;;;;;
Congo;1155;4;arrogance;virtue;virtue;virtue;virtue;0;virtue;0;arrogance;arrogance;;;;;;;;;;;;;;;;;;;;;
Mysore;B48;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
China-Christians;426378;4;Not taking the initiative to deepen one's knowledge in the religion;religion;religion;religion;religion;0;religion;0;religious studies.n;worship.n;;;;;;;;;;;;;;;;;;;;;
Mysore;A37;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Congo;1012;4;lying;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Peru;1002;2;Doesn't like when we are stingy;morality;virtue;morality;virtue;1;morality;0;selfish;greed;;;;;;;;;;;;;;;;;;;;;
Peru;1129;2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Turkana;295;4;dislike people who are thieves;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Turkana;312;2;adultery;morality;morality;morality;morality;0;morality;0;adultery;adultery;;;;;;;;;;;;;;;;;;;;;
Turkana;324;5;dsilike fighters;morality;morality;morality;morality;0;morality;0;violence;violence;;;;;;;;;;;;;;;;;;;;;
Peru;1021;2;That there's too much evil in the world;virtue;morality;virtue;morality;1;morality;0;evil;mistreating others;;;;;;;;;;;;;;;;;;;;;
Peru;1032;2;Not sharing;morality;morality;morality;morality;0;morality;0;selfish;helpful.n;;;;;;;;;;;;;;;;;;;;;
Peru;1113;3;NA;NA;NA;NA;NA;0;NA;0;NA;NA;;;;;;;;;;;;;;;;;;;;;
Mauritius;DS1918;4;contravene the law (crimes);morality;morality;morality;morality;0;morality;0;crime;criminality;;;;;;;;;;;;;;;;;;;;;
Congo;1178;4;idolatry;ritual;religion;ritual;religion;1;ritual;0;idolatry;idolatry;;;;;;;;;;;;;;;;;;;;;
Congo;1199;3;debauchery;morality;morality;morality;morality;0;morality;0;debauchery;perversity;;;;;;;;;;;;;;;;;;;;;
Congo;1078;2;stealing;morality;morality;morality;morality;0;morality;0;theft;theft;;;;;;;;;;;;;;;;;;;;;
Congo;1043;4;false witness;morality;morality;morality;morality;0;morality;0;dishonesty;truthfulness.n;;;;;;;;;;;;;;;;;;;;;
Congo;1057;5;hatred;virtue;virtue;virtue;virtue;0;virtue;0;antagonism;hate;;;;;;;;;;;;;;;;;;;;;
Congo;1061;5;wickedness;virtue;morality;virtue;morality;1;morality;0;evil;good actions.n;;;;;;;;;;;;;;;;;;;;;
Congo;1089;4;drunkenness;substance use/abuse;substance use;substance use/abuse;substance use/abuse;0;substance use/abuse;0;drunkenness;alcohol;;;;;;;;;;;;;;;;;;;;;
China-Christians;154299;2;Not filial to parents;morality;morality;morality;morality;0;morality;0;disrespecting family;respect.n;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1654;4;Black magic;morality;specific;morality;specific;1;specific;0;witchcraft;magic;;;;;;;;;;;;;;;;;;;;;
Mauritius;DN1088;5;Useless activities;morality;miscellaneous;morality;miscellaneous;1;miscellaneous;0;wasting time;miscellaneous;;;;;;;;;;;;;;;;;;;;;
